Order_ID,Product_Name,Category,City,Supplier,Import_Cost,Selling_Price,Quantity_Sold,Shipment_Delay_Days,Order_Date,Delivery_Date,Profit,Damaged_Goods,Month,Year
ORD00181,Kitchen Gadgets,Kitchen Gadgets,Nagpur,Yiwu Global Trade,331.39,765.41,11,0,2024-11-19,2024-11-19,4774.22,False,11,2024
ORD00182,Kitchen Gadgets,Kitchen Gadgets,Mumbai,Yiwu Global Trade,375.85,1123.33,1,2,2024-01-20,2024-01-22,747.48,False,1,2024
ORD00183,Mobile Accessories,Mobile Accessories,Nashik,Guangzhou Imports,84.38,153.64,5,10,2024-06-01,2024-06-11,346.3,False,6,2024
ORD00184,Mobile Accessories,Mobile Accessories,Mumbai,Yiwu Global Trade,125.11,247.4,5,3,2024-03-12,2024-03-15,611.45,False,3,2024
ORD00185,LED Lights,LED Lights,Pune,Shenzhen Traders,366.72,921.65,13,3,2024-07-18,2024-07-21,7214.09,False,7,2024
ORD00186,Kitchen Gadgets,Kitchen Gadgets,Aurangabad,Yiwu Global Trade,131.27,368.2,1,3,2023-03-19,2023-03-22,236.93,False,3,2023
ORD00187,Kitchen Gadgets,Kitchen Gadgets,Pune,Guangzhou Imports,370.65,798.66,13,1,2023-01-01,2023-01-02,5564.13,False,1,2023
ORD00188,Bluetooth Speakers,Bluetooth Speakers,Nashik,Shenzhen Traders,619.65,1571.92,4,5,2024-05-02,2024-05-07,3809.08,False,5,2024
ORD00189,LED Lights,LED Lights,Nagpur,Dragon Supply Co,195.76,445.36,2,8,2023-12-14,2023-12-22,499.2,False,12,2023
ORD00190,Kitchen Gadgets,Kitchen Gadgets,Pune,Guangzhou Imports,275.32,651.24,6,4,2024-03-13,2024-03-17,2255.52,False,3,2024
ORD00191,Bluetooth Speakers,Bluetooth Speakers,Thane,Dragon Supply Co,412.93,973.81,11,19,2023-11-02,2023-11-21,6169.68,False,11,2023
ORD00192,Kitchen Gadgets,Kitchen Gadgets,Pune,Yiwu Global Trade,350.9,867.58,1,4,2024-02-05,2024-02-09,516.68,False,2,2024
ORD00193,Bluetooth Speakers,Bluetooth Speakers,Nashik,Shenzhen Traders,521.9,1105.78,4,5,2023-10-30,2023-11-04,2335.52,False,10,2023
ORD00194,Mobile Accessories,Mobile Accessories,Mumbai,Yiwu Global Trade,221.4,427.42,1,4,2023-03-16,2023-03-20,206.02,False,3,2023
ORD00195,Home Decor,Home Decor,Thane,Dragon Supply Co,217.97,645.72,4,9,2024-02-26,2024-03-06,1711.0,False,2,2024
ORD00196,Smart Watches,Smart Watches,Pune,Shenzhen Traders,1654.65,4555.09,4,4,2023-12-01,2023-12-05,11601.76,False,12,2023
ORD00197,Home Decor,Home Decor,Aurangabad,Yiwu Global Trade,228.09,606.07,6,0,2024-03-22,2024-03-22,2267.88,False,3,2024
ORD00198,Mobile Accessories,Mobile Accessories,Nashik,Guangzhou Imports,118.12,230.51,4,11,2023-12-01,2023-12-12,449.56,False,12,2023
ORD00199,Smart Watches,Smart Watches,Thane,Shenzhen Traders,1310.22,3466.55,8,3,2023-04-16,2023-04-19,17250.64,False,4,2023
ORD00200,Kitchen Gadgets,Kitchen Gadgets,Nagpur,Yiwu Global Trade,291.04,554.98,1,3,2024-05-22,2024-05-25,263.94,True,5,2024
ORD00201,Smart Watches,Smart Watches,Thane,Guangzhou Imports,1053.68,2260.27,16,0,2023-03-10,2023-03-10,19305.44,False,3,2023
ORD00202,Home Decor,Home Decor,Mumbai,Dragon Supply Co,260.42,631.35,2,8,2023-02-12,2023-02-20,741.86,True,2,2023
ORD00203,Kitchen Gadgets,Kitchen Gadgets,Pune,Yiwu Global Trade,237.95,533.4,1,3,2023-04-21,2023-04-24,295.45,False,4,2023
ORD00204,Smart Watches,Smart Watches,Thane,Shenzhen Traders,828.92,2158.13,7,2,2023-12-26,2023-12-28,9304.47,False,12,2023
ORD00205,LED Lights,LED Lights,Pune,Dragon Supply Co,281.76,734.57,14,19,2023-10-08,2023-10-27,6339.34,False,10,2023
ORD00206,Mobile Accessories,Mobile Accessories,Pune,Guangzhou Imports,98.85,271.79,1,5,2023-03-02,2023-03-07,172.94,False,3,2023
ORD00207,Kitchen Gadgets,Kitchen Gadgets,Mumbai,Guangzhou Imports,222.77,411.59,9,2,2024-02-07,2024-02-09,1699.38,True,2,2024
ORD00208,Smart Watches,Smart Watches,Thane,Shenzhen Traders,1528.79,3411.58,1,1,2024-06-17,2024-06-18,1882.79,False,6,2024
ORD00209,Bluetooth Speakers,Bluetooth Speakers,Mumbai,Shenzhen Traders,559.11,1337.71,5,5,2024-05-27,2024-06-01,3893.0,False,5,2024
ORD00210,Home Decor,Home Decor,Mumbai,Dragon Supply Co,288.21,454.94,2,7,2023-03-19,2023-03-26,333.46,True,3,2023
ORD00211,LED Lights,LED Lights,Nagpur,Dragon Supply Co,317.62,860.59,1,18,2023-03-14,2023-04-01,542.97,False,3,2023
ORD00212,LED Lights,LED Lights,Mumbai,Dragon Supply Co,257.94,722.57,11,8,2023-02-25,2023-03-05,5110.93,False,2,2023
ORD00213,Home Decor,Home Decor,Mumbai,Dragon Supply Co,284.23,715.21,1,13,2023-02-17,2023-03-02,430.98,False,2,2023
ORD00214,Kitchen Gadgets,Kitchen Gadgets,Pune,Yiwu Global Trade,200.67,482.72,4,2,2024-09-16,2024-09-18,1128.2,False,9,2024
ORD00215,Mobile Accessories,Mobile Accessories,Pune,Guangzhou Imports,99.38,249.83,1,5,2024-11-22,2024-11-27,150.45,False,11,2024
ORD00216,Smart Watches,Smart Watches,Nashik,Guangzhou Imports,1591.79,4221.47,6,0,2024-04-18,2024-04-18,15778.08,False,4,2024
ORD00217,Mobile Accessories,Mobile Accessories,Mumbai,Yiwu Global Trade,182.41,522.48,3,3,2023-03-19,2023-03-22,1020.21,False,3,2023
ORD00218,Mobile Accessories,Mobile Accessories,Pune,Yiwu Global Trade,175.84,459.16,8,2,2024-09-14,2024-09-16,2266.56,False,9,2024
ORD00219,Kitchen Gadgets,Kitchen Gadgets,Thane,Guangzhou Imports,283.08,443.05,5,5,2023-12-29,2024-01-03,799.85,True,12,2023
ORD00220,Bluetooth Speakers,Bluetooth Speakers,Thane,Shenzhen Traders,675.28,1449.39,1,2,2023-01-15,2023-01-17,774.11,False,1,2023
ORD00221,Bluetooth Speakers,Bluetooth Speakers,Mumbai,Shenzhen Traders,552.81,1161.43,2,2,2024-09-22,2024-09-24,1217.24,False,9,2024
ORD00222,LED Lights,LED Lights,Pune,Dragon Supply Co,313.04,873.95,9,3,2024-06-20,2024-06-23,5048.19,False,6,2024
ORD00223,Bluetooth Speakers,Bluetooth Speakers,Pune,Dragon Supply Co,611.6,858.64,3,15,2023-07-31,2023-08-15,741.12,True,7,2023
ORD00224,LED Lights,LED Lights,Aurangabad,Dragon Supply Co,200.24,370.9,1,2,2023-05-26,2023-05-28,170.66,True,5,2023
ORD00225,Home Decor,Home Decor,Aurangabad,Dragon Supply Co,210.54,630.09,6,19,2023-04-21,2023-05-10,2517.3,False,4,2023
ORD00226,Smart Watches,Smart Watches,Pune,Guangzhou Imports,1039.12,2575.26,2,10,2024-08-17,2024-08-27,3072.28,False,8,2024
ORD00227,Home Decor,Home Decor,Mumbai,Dragon Supply Co,111.74,344.37,2,13,2024-09-04,2024-09-17,465.26,False,9,2024
ORD00228,Home Decor,Home Decor,Pune,Yiwu Global Trade,224.03,534.06,25,4,2023-11-11,2023-11-15,7750.75,False,11,2023
ORD00229,Home Decor,Home Decor,Mumbai,Dragon Supply Co,253.03,584.53,2,5,2024-01-12,2024-01-17,663.0,False,1,2024
ORD00230,Home Decor,Home Decor,Thane,Dragon Supply Co,244.13,800.17,2,6,2024-03-21,2024-03-27,1112.08,False,3,2024
ORD00231,Home Decor,Home Decor,Nagpur,Yiwu Global Trade,187.38,500.38,1,3,2024-08-29,2024-09-01,313.0,False,8,2024
ORD00232,Mobile Accessories,Mobile Accessories,Pune,Guangzhou Imports,210.25,434.97,21,6,2024-10-07,2024-10-13,4719.12,False,10,2024
ORD00233,Mobile Accessories,Mobile Accessories,Mumbai,Guangzhou Imports,213.98,537.25,1,7,2024-08-28,2024-09-04,323.27,False,8,2024
ORD00234,Home Decor,Home Decor,Nashik,Yiwu Global Trade,291.57,875.71,5,3,2024-12-15,2024-12-18,2920.7,False,12,2024
ORD00235,Mobile Accessories,Mobile Accessories,Mumbai,Guangzhou Imports,197.78,528.99,10,3,2024-03-10,2024-03-13,3312.1,False,3,2024
ORD00236,Home Decor,Home Decor,Mumbai,Dragon Supply Co,173.79,544.91,2,12,2024-06-15,2024-06-27,742.24,False,6,2024
ORD00237,Kitchen Gadgets,Kitchen Gadgets,Thane,Guangzhou Imports,323.79,748.15,5,5,2024-07-12,2024-07-17,2121.8,False,7,2024
ORD00238,Bluetooth Speakers,Bluetooth Speakers,Pune,Dragon Supply Co,870.92,2254.91,11,9,2023-05-19,2023-05-28,15223.89,False,5,2023
ORD00239,Smart Watches,Smart Watches,Pune,Guangzhou Imports,1131.46,2409.61,1,3,2023-09-16,2023-09-19,1278.15,False,9,2023
ORD00240,Kitchen Gadgets,Kitchen Gadgets,Thane,Yiwu Global Trade,133.57,338.27,26,2,2024-10-11,2024-10-13,5322.2,False,10,2024
ORD00241,LED Lights,LED Lights,Mumbai,Shenzhen Traders,363.15,825.36,6,8,2023-01-13,2023-01-21,2773.26,False,1,2023
ORD00242,Mobile Accessories,Mobile Accessories,Mumbai,Yiwu Global Trade,234.79,691.08,2,2,2024-02-23,2024-02-25,912.58,False,2,2024
ORD00243,LED Lights,LED Lights,Mumbai,Dragon Supply Co,300.48,671.81,11,9,2024-08-03,2024-08-12,4084.63,False,8,2024
ORD00244,Smart Watches,Smart Watches,Mumbai,Shenzhen Traders,1720.45,4595.91,2,4,2024-08-10,2024-08-14,5750.92,False,8,2024
ORD00245,Mobile Accessories,Mobile Accessories,Mumbai,Guangzhou Imports,235.96,580.8,7,9,2024-05-27,2024-06-05,2413.88,False,5,2024
ORD00246,Home Decor,Home Decor,Pune,Dragon Supply Co,91.21,210.06,1,10,2023-08-17,2023-08-27,118.85,False,8,2023
ORD00247,Mobile Accessories,Mobile Accessories,Mumbai,Yiwu Global Trade,128.98,286.54,1,3,2023-10-18,2023-10-21,157.56,False,10,2023
ORD00248,Bluetooth Speakers,Bluetooth Speakers,Mumbai,Shenzhen Traders,810.18,1822.81,13,6,2024-02-14,2024-02-20,13164.19,False,2,2024
ORD00249,Home Decor,Home Decor,Nashik,Yiwu Global Trade,156.99,345.7,9,4,2024-08-23,2024-08-27,1698.39,False,8,2024
ORD00250,Kitchen Gadgets,Kitchen Gadgets,Mumbai,Guangzhou Imports,293.74,755.25,10,4,2023-10-22,2023-10-26,4615.1,False,10,2023
ORD00251,Kitchen Gadgets,Kitchen Gadgets,Pune,Yiwu Global Trade,242.24,647.29,5,0,2024-11-21,2024-11-21,2025.25,False,11,2024
ORD00252,Smart Watches,Smart Watches,Pune,Shenzhen Traders,727.69,1595.75,2,7,2024-10-26,2024-11-02,1736.12,False,10,2024
ORD00253,LED Lights,LED Lights,Mumbai,Dragon Supply Co,264.55,618.66,5,0,2024-05-17,2024-05-17,1770.55,False,5,2024
ORD00254,Home Decor,Home Decor,Aurangabad,Dragon Supply Co,200.06,487.54,4,16,2024-08-01,2024-08-17,1149.92,False,8,2024
ORD00255,Home Decor,Home Decor,Mumbai,Dragon Supply Co,136.37,440.26,1,11,2024-07-07,2024-07-18,303.89,False,7,2024
ORD00256,Smart Watches,Smart Watches,Pune,Guangzhou Imports,1787.49,4351.51,9,9,2024-04-22,2024-05-01,23076.18,False,4,2024
ORD00257,Home Decor,Home Decor,Mumbai,Yiwu Global Trade,288.29,652.15,32,3,2024-02-24,2024-02-27,11643.52,False,2,2024
ORD00258,Smart Watches,Smart Watches,Thane,Shenzhen Traders,1152.49,2673.8,6,6,2024-02-15,2024-02-21,9127.86,False,2,2024
ORD00259,Bluetooth Speakers,Bluetooth Speakers,Aurangabad,Shenzhen Traders,622.91,1400.47,1,3,2023-09-11,2023-09-14,777.56,False,9,2023
ORD00260,Kitchen Gadgets,Kitchen Gadgets,Thane,Guangzhou Imports,309.04,670.94,7,11,2023-04-28,2023-05-09,2533.3,False,4,2023
ORD00261,Mobile Accessories,Mobile Accessories,Pune,Yiwu Global Trade,93.61,255.11,2,5,2023-06-08,2023-06-13,323.0,False,6,2023
ORD00262,Kitchen Gadgets,Kitchen Gadgets,Mumbai,Guangzhou Imports,235.42,589.12,9,3,2023-01-15,2023-01-18,3183.3,False,1,2023
ORD00263,Smart Watches,Smart Watches,Mumbai,Guangzhou Imports,1777.03,4901.62,3,10,2023-09-18,2023-09-28,9373.77,False,9,2023
ORD00264,Home Decor,Home Decor,Pune,Dragon Supply Co,274.25,845.58,5,6,2024-02-15,2024-02-21,2856.65,False,2,2024
ORD00265,Mobile Accessories,Mobile Accessories,Mumbai,Yiwu Global Trade,91.43,264.23,10,4,2023-10-19,2023-10-23,1728.0,False,10,2023
ORD00266,Bluetooth Speakers,Bluetooth Speakers,Nagpur,Dragon Supply Co,723.48,1855.13,10,10,2023-09-11,2023-09-21,11316.5,False,9,2023
ORD00267,LED Lights,LED Lights,Nagpur,Shenzhen Traders,275.53,730.03,2,0,2024-07-03,2024-07-03,909.0,False,7,2024
ORD00268,LED Lights,LED Lights,Nashik,Shenzhen Traders,299.77,715.55,1,2,2023-12-29,2023-12-31,415.78,False,12,2023
ORD00269,Smart Watches,Smart Watches,Nashik,Guangzhou Imports,896.76,2232.49,1,5,2023-05-21,2023-05-26,1335.73,False,5,2023
ORD00270,Bluetooth Speakers,Bluetooth Speakers,Mumbai,Dragon Supply Co,819.05,1815.37,11,6,2024-09-07,2024-09-13,10959.52,False,9,2024
ORD00271,Bluetooth Speakers,Bluetooth Speakers,Thane,Dragon Supply Co,882.16,2285.33,1,5,2024-04-04,2024-04-09,1403.17,False,4,2024
ORD00272,Home Decor,Home Decor,Nagpur,Yiwu Global Trade,156.78,406.05,6,4,2023-02-20,2023-02-24,1495.62,False,2,2023
ORD00273,Home Decor,Home Decor,Thane,Yiwu Global Trade,207.01,488.08,11,2,2023-10-23,2023-10-25,3091.77,False,10,2023
ORD00274,Mobile Accessories,Mobile Accessories,Thane,Guangzhou Imports,84.47,217.56,1,4,2024-02-24,2024-02-28,133.09,False,2,2024
ORD00275,Kitchen Gadgets,Kitchen Gadgets,Nagpur,Yiwu Global Trade,142.42,338.73,9,5,2023-01-01,2023-01-06,1766.79,False,1,2023
ORD00276,Home Decor,Home Decor,Nagpur,Dragon Supply Co,266.91,611.02,2,11,2024-10-22,2024-11-02,688.22,True,10,2024
ORD00277,Smart Watches,Smart Watches,Pune,Shenzhen Traders,1432.13,3258.97,2,1,2023-11-05,2023-11-06,3653.68,False,11,2023
ORD00278,Kitchen Gadgets,Kitchen Gadgets,Thane,Yiwu Global Trade,153.55,391.95,8,1,2024-06-20,2024-06-21,1907.2,False,6,2024
ORD00279,LED Lights,LED Lights,Pune,Shenzhen Traders,218.87,642.33,3,5,2024-01-21,2024-01-26,1270.38,False,1,2024
ORD00280,Kitchen Gadgets,Kitchen Gadgets,Thane,Guangzhou Imports,185.16,494.66,2,5,2024-10-01,2024-10-06,619.0,False,10,2024
ORD00281,Mobile Accessories,Mobile Accessories,Nagpur,Yiwu Global Trade,95.88,258.63,2,1,2023-06-28,2023-06-29,325.5,False,6,2023
ORD00282,Kitchen Gadgets,Kitchen Gadgets,Mumbai,Yiwu Global Trade,282.36,822.18,13,3,2024-05-15,2024-05-18,7017.66,False,5,2024
ORD00283,Kitchen Gadgets,Kitchen Gadgets,Thane,Yiwu Global Trade,127.38,272.71,7,2,2023-06-26,2023-06-28,1017.31,False,6,2023
ORD00284,Kitchen Gadgets,Kitchen Gadgets,Nashik,Guangzhou Imports,319.41,790.52,3,3,2024-04-13,2024-04-16,1413.33,False,4,2024
ORD00285,Bluetooth Speakers,Bluetooth Speakers,Nagpur,Shenzhen Traders,516.15,1069.16,3,6,2023-03-25,2023-03-31,1659.03,False,3,2023
ORD00286,Bluetooth Speakers,Bluetooth Speakers,Pune,Shenzhen Traders,728.74,1465.25,24,4,2023-03-04,2023-03-08,17676.24,False,3,2023
ORD00287,Bluetooth Speakers,Bluetooth Speakers,Pune,Dragon Supply Co,429.02,1073.85,2,4,2024-07-14,2024-07-18,1289.66,False,7,2024
ORD00288,Smart Watches,Smart Watches,Mumbai,Guangzhou Imports,1076.12,2635.76,1,1,2024-03-10,2024-03-11,1559.64,False,3,2024
ORD00289,Bluetooth Speakers,Bluetooth Speakers,Mumbai,Dragon Supply Co,486.36,957.04,3,20,2024-12-23,2025-01-12,1412.04,False,12,2024
ORD00290,Bluetooth Speakers,Bluetooth Speakers,Mumbai,Shenzhen Traders,825.92,1661.58,3,2,2024-04-21,2024-04-23,2506.98,False,4,2024
ORD00291,Kitchen Gadgets,Kitchen Gadgets,Mumbai,Guangzhou Imports,161.43,483.7,5,9,2024-02-28,2024-03-08,1611.35,False,2,2024
ORD00292,Smart Watches,Smart Watches,Mumbai,Guangzhou Imports,1737.02,4176.41,5,2,2023-07-13,2023-07-15,12196.95,False,7,2023
ORD00293,Mobile Accessories,Mobile Accessories,Mumbai,Yiwu Global Trade,127.83,337.03,3,1,2023-04-23,2023-04-24,627.6,False,4,2023
ORD00294,Home Decor,Home Decor,Mumbai,Dragon Supply Co,91.88,214.98,10,10,2023-09-21,2023-10-01,1231.0,False,9,2023
ORD00295,Smart Watches,Smart Watches,Thane,Guangzhou Imports,1070.83,2484.82,2,8,2024-10-04,2024-10-12,2827.98,False,10,2024
ORD00296,Mobile Accessories,Mobile Accessories,Nagpur,Yiwu Global Trade,92.5,231.8,7,1,2024-01-15,2024-01-16,975.1,False,1,2024
ORD00297,Smart Watches,Smart Watches,Mumbai,Shenzhen Traders,761.18,1749.62,1,5,2023-02-24,2023-03-01,988.44,False,2,2023
ORD00298,Kitchen Gadgets,Kitchen Gadgets,Thane,Guangzhou Imports,171.76,439.4,2,9,2023-11-09,2023-11-18,535.28,False,11,2023
ORD00299,LED Lights,LED Lights,Mumbai,Shenzhen Traders,259.93,643.0,3,0,2024-03-18,2024-03-18,1149.21,False,3,2024
ORD00300,Kitchen Gadgets,Kitchen Gadgets,Pune,Yiwu Global Trade,279.4,627.6,1,4,2023-08-17,2023-08-21,348.2,False,8,2023
ORD00301,Home Decor,Home Decor,Nagpur,Dragon Supply Co,206.68,591.65,4,13,2024-08-31,2024-09-13,1539.88,False,8,2024
ORD00302,Kitchen Gadgets,Kitchen Gadgets,Pune,Guangzhou Imports,124.33,298.16,6,7,2023-03-29,2023-04-05,1042.98,False,3,2023
ORD00303,Bluetooth Speakers,Bluetooth Speakers,Thane,Shenzhen Traders,748.93,1248.57,7,3,2023-04-30,2023-05-03,3497.48,True,4,2023
ORD00304,Bluetooth Speakers,Bluetooth Speakers,Aurangabad,Shenzhen Traders,780.6,1907.25,5,1,2023-01-07,2023-01-08,5633.25,False,1,2023
ORD00305,Home Decor,Home Decor,Nagpur,Yiwu Global Trade,129.22,389.95,1,1,2024-11-03,2024-11-04,260.73,False,11,2024
ORD00306,Bluetooth Speakers,Bluetooth Speakers,Thane,Dragon Supply Co,483.21,1111.77,10,17,2024-05-28,2024-06-14,6285.6,False,5,2024
ORD00307,Mobile Accessories,Mobile Accessories,Pune,Guangzhou Imports,151.19,359.55,2,3,2024-12-09,2024-12-12,416.72,False,12,2024
ORD00308,Kitchen Gadgets,Kitchen Gadgets,Thane,Guangzhou Imports,311.32,671.22,1,1,2024-04-15,2024-04-16,359.9,False,4,2024
ORD00309,Mobile Accessories,Mobile Accessories,Aurangabad,Yiwu Global Trade,161.32,375.48,4,4,2024-06-15,2024-06-19,856.64,False,6,2024
ORD00310,Bluetooth Speakers,Bluetooth Speakers,Nagpur,Shenzhen Traders,721.73,1809.64,8,0,2023-08-14,2023-08-14,8703.28,False,8,2023
ORD00311,Home Decor,Home Decor,Nagpur,Dragon Supply Co,134.22,338.3,15,7,2024-05-14,2024-05-21,3061.2,False,5,2024
ORD00312,Mobile Accessories,Mobile Accessories,Thane,Yiwu Global Trade,199.83,552.8,3,3,2023-06-07,2023-06-10,1058.91,False,6,2023
ORD00313,Bluetooth Speakers,Bluetooth Speakers,Nagpur,Shenzhen Traders,863.97,2077.99,9,3,2024-12-27,2024-12-30,10926.18,False,12,2024
ORD00314,Kitchen Gadgets,Kitchen Gadgets,Thane,Guangzhou Imports,222.58,536.56,6,5,2024-06-09,2024-06-14,1883.88,False,6,2024
ORD00315,Mobile Accessories,Mobile Accessories,Mumbai,Yiwu Global Trade,242.4,463.14,4,3,2023-08-25,2023-08-28,882.96,False,8,2023
ORD00316,Home Decor,Home Decor,Nashik,Dragon Supply Co,139.22,456.13,17,2,2024-05-08,2024-05-10,5387.47,False,5,2024
ORD00317,Kitchen Gadgets,Kitchen Gadgets,Mumbai,Guangzhou Imports,280.08,736.09,13,9,2024-03-17,2024-03-26,5928.13,False,3,2024
ORD00318,Home Decor,Home Decor,Nagpur,Yiwu Global Trade,102.07,279.4,4,4,2023-05-26,2023-05-30,709.32,False,5,2023
ORD00319,LED Lights,LED Lights,Mumbai,Shenzhen Traders,312.08,914.11,5,4,2023-02-11,2023-02-15,3010.15,False,2,2023
ORD00320,Bluetooth Speakers,Bluetooth Speakers,Nashik,Shenzhen Traders,765.75,1608.9,3,0,2023-06-02,2023-06-02,2529.45,False,6,2023
ORD00321,LED Lights,LED Lights,Nashik,Shenzhen Traders,235.73,645.59,1,7,2024-08-10,2024-08-17,409.86,False,8,2024
ORD00322,LED Lights,LED Lights,Pune,Shenzhen Traders,381.03,782.54,4,7,2024-03-30,2024-04-06,1606.04,True,3,2024
ORD00323,Bluetooth Speakers,Bluetooth Speakers,Mumbai,Shenzhen Traders,761.95,1912.95,3,4,2024-02-05,2024-02-09,3453.0,False,2,2024
ORD00324,LED Lights,LED Lights,Mumbai,Shenzhen Traders,324.67,950.78,2,0,2024-07-29,2024-07-29,1252.22,False,7,2024
ORD00325,Bluetooth Speakers,Bluetooth Speakers,Thane,Shenzhen Traders,423.81,954.82,1,4,2023-12-29,2024-01-02,531.01,False,12,2023
ORD00326,LED Lights,LED Lights,Mumbai,Dragon Supply Co,290.14,654.92,2,7,2023-01-29,2023-02-05,729.56,False,1,2023
ORD00327,Home Decor,Home Decor,Thane,Dragon Supply Co,220.59,702.46,4,10,2023-10-23,2023-11-02,1927.48,False,10,2023
ORD00328,Home Decor,Home Decor,Thane,Dragon Supply Co,208.51,482.23,13,11,2023-08-15,2023-08-26,3558.36,False,8,2023
ORD00329,Mobile Accessories,Mobile Accessories,Pune,Guangzhou Imports,239.09,432.65,5,6,2023-02-24,2023-03-02,967.8,False,2,2023
ORD00330,Bluetooth Speakers,Bluetooth Speakers,Aurangabad,Shenzhen Traders,516.07,869.17,2,4,2023-10-16,2023-10-20,706.2,True,10,2023
ORD00331,Home Decor,Home Decor,Nashik,Dragon Supply Co,104.29,245.47,1,10,2023-05-28,2023-06-07,141.18,False,5,2023
ORD00332,Bluetooth Speakers,Bluetooth Speakers,Nashik,Shenzhen Traders,701.29,1794.21,4,4,2024-05-21,2024-05-25,4371.68,False,5,2024
ORD00333,Mobile Accessories,Mobile Accessories,Aurangabad,Guangzhou Imports,161.29,393.06,4,0,2024-04-26,2024-04-26,927.08,False,4,2024
ORD00334,Smart Watches,Smart Watches,Nashik,Guangzhou Imports,1699.72,4429.27,8,4,2023-10-23,2023-10-27,21836.4,False,10,2023
ORD00335,Mobile Accessories,Mobile Accessories,Nashik,Guangzhou Imports,181.29,526.16,5,3,2023-08-05,2023-08-08,1724.35,False,8,2023
ORD00336,Kitchen Gadgets,Kitchen Gadgets,Mumbai,Guangzhou Imports,266.68,574.85,1,12,2023-05-11,2023-05-23,308.17,False,5,2023
ORD00337,Kitchen Gadgets,Kitchen Gadgets,Nagpur,Yiwu Global Trade,158.96,380.76,5,3,2023-04-18,2023-04-21,1109.0,False,4,2023
ORD00338,LED Lights,LED Lights,Nashik,Shenzhen Traders,297.32,861.9,2,0,2023-10-02,2023-10-02,1129.16,False,10,2023
ORD00339,LED Lights,LED Lights,Mumbai,Dragon Supply Co,279.7,717.13,16,2,2023-01-17,2023-01-19,6998.88,False,1,2023
ORD00340,Home Decor,Home Decor,Nashik,Dragon Supply Co,181.07,590.54,18,7,2023-11-14,2023-11-21,7370.46,False,11,2023
ORD00341,Kitchen Gadgets,Kitchen Gadgets,Mumbai,Yiwu Global Trade,209.58,452.14,10,3,2023-12-05,2023-12-08,2425.6,False,12,2023
ORD00342,LED Lights,LED Lights,Mumbai,Dragon Supply Co,278.13,770.13,6,14,2024-01-09,2024-01-23,2952.0,False,1,2024
ORD00343,Home Decor,Home Decor,Pune,Dragon Supply Co,295.01,821.04,2,1,2023-07-19,2023-07-20,1052.06,False,7,2023
ORD00344,Bluetooth Speakers,Bluetooth Speakers,Mumbai,Shenzhen Traders,880.28,2211.43,15,3,2024-05-03,2024-05-06,19967.25,False,5,2024
ORD00345,Smart Watches,Smart Watches,Mumbai,Shenzhen Traders,1267.85,3072.09,1,1,2023-02-16,2023-02-17,1804.24,False,2,2023
ORD00346,Mobile Accessories,Mobile Accessories,Thane,Guangzhou Imports,246.34,603.09,1,13,2024-01-26,2024-02-08,356.75,False,1,2024
ORD00347,Bluetooth Speakers,Bluetooth Speakers,Thane,Shenzhen Traders,486.13,1041.44,6,3,2024-09-20,2024-09-23,3331.86,False,9,2024
ORD00348,Home Decor,Home Decor,Mumbai,Yiwu Global Trade,241.85,725.4,12,2,2024-12-27,2024-12-29,5802.6,False,12,2024
ORD00349,LED Lights,LED Lights,Mumbai,Shenzhen Traders,204.22,415.3,11,3,2023-08-11,2023-08-14,2321.88,False,8,2023
ORD00350,Home Decor,Home Decor,Mumbai,Yiwu Global Trade,100.17,277.54,6,3,2024-05-04,2024-05-07,1064.22,False,5,2024
ORD00351,LED Lights,LED Lights,Pune,Shenzhen Traders,249.42,702.31,4,3,2024-06-09,2024-06-12,1811.56,False,6,2024
ORD00352,Smart Watches,Smart Watches,Mumbai,Guangzhou Imports,1657.7,4622.59,11,5,2023-04-08,2023-04-13,32613.79,False,4,2023
ORD00353,Bluetooth Speakers,Bluetooth Speakers,Mumbai,Shenzhen Traders,656.19,1518.53,2,3,2023-06-20,2023-06-23,1724.68,False,6,2023
ORD00354,Mobile Accessories,Mobile Accessories,Nagpur,Yiwu Global Trade,87.97,200.76,7,3,2024-06-10,2024-06-13,789.53,False,6,2024
ORD00355,Bluetooth Speakers,Bluetooth Speakers,Nashik,Shenzhen Traders,574.54,1212.23,7,6,2024-05-30,2024-06-05,4463.83,False,5,2024
ORD00356,Kitchen Gadgets,Kitchen Gadgets,Mumbai,Guangzhou Imports,178.59,512.87,3,1,2023-01-16,2023-01-17,1002.84,False,1,2023
ORD00357,Bluetooth Speakers,Bluetooth Speakers,Nagpur,Dragon Supply Co,882.28,2020.51,2,12,2023-04-18,2023-04-30,2276.46,False,4,2023
ORD00358,Mobile Accessories,Mobile Accessories,Mumbai,Yiwu Global Trade,189.94,587.13,1,3,2023-02-08,2023-02-11,397.19,False,2,2023
ORD00359,LED Lights,LED Lights,Mumbai,Shenzhen Traders,270.52,493.29,7,2,2023-01-29,2023-01-31,1559.39,True,1,2023
ORD00360,LED Lights,LED Lights,Thane,Shenzhen Traders,321.02,857.59,5,0,2024-11-27,2024-11-27,2682.85,False,11,2024
ORD00361,Mobile Accessories,Mobile Accessories,Pune,Yiwu Global Trade,234.53,491.7,3,2,2023-08-27,2023-08-29,771.51,False,8,2023
